#E,eV        Sig,b        Interpolation
 20779.8     38.4821      Lin-Lin
 20824.1     36.7175      Lin-Lin
 20879.9     34.6499      Lin-Lin
 20929       32.758       Lin-Lin
 20935       32.5262      Lin-Lin
 20941       32.3781      Lin-Lin
 20947.1     32.2301      Lin-Lin
 21030.1     30.7301      Lin-Lin
 21059       30.2521      Lin-Lin
 21116.7     29.1988      Lin-Lin
 21136       28.8477      Lin-Lin
 21280.4     26.2624      Lin-Lin
 21407.9     23.9787      Lin-Lin
 21415.2     23.9154      Lin-Lin
 21578.8     22.4812      Lin-Lin
 21694.4     21.5016      Lin-Lin
 21732.9     21.2015      Lin-Lin
 21844.6     20.2215      Lin-Lin
 21879.4     19.9488      Lin-Lin
 22743.7     16.3351      Lin-Lin
 22827.9     15.9865      Lin-Lin
 23128.8     15.3555      Lin-Lin
 23417.6     14.731       Lin-Lin
 23758.8     13.9954      Lin-Lin
 23804.8     13.94        Lin-Lin
 24284       13.3632      Lin-Lin
 24909.8     12.6021      Lin-Lin
 25391.1     12.0026      Lin-Lin
 25583.7     11.7839      Lin-Lin
 25638.2     11.7219      Lin-Lin
 25958       11.494       Lin-Lin
 26623.8     11.0148      Lin-Lin
 27311.4     10.5175      Lin-Lin
 27517.6     10.3684      Lin-Lin
 27894.1     10.1888      Lin-Lin
 28856.8     9.72487      Lin-Lin
 29627       9.40143      Lin-Lin
 30782.2     8.84976      Lin-Lin
 31276.4     8.63482      Lin-Lin
 33092.7     7.98892      Lin-Lin
 33670.3     7.7904       Lin-Lin
 35121.6     7.27473      Lin-Lin
 37136.1     6.56017      Lin-Lin
 39530.9     5.71066      Lin-Lin
 41467.2     5.01074      Lin-Lin
 43104.8     4.44932      Lin-Lin
 44807.8     3.83511      Lin-Lin
 45843.7     3.47303      Lin-Lin
 46171.9     3.35834      Lin-Lin
 46500       3.24562      Lin-Lin
 46500       3.24451      Lin-Lin
 47156       3.23492      Lin-Lin
 47821.3     3.2252       Lin-Lin
 48496       3.21533      Lin-Lin
 49180.2     3.20533      Lin-Lin
 49874       3.19519      Lin-Lin
 50000       3.19335      Lin-Lin
 50705.4     3.1823       Lin-Lin
 51420.8     3.17111      Lin-Lin
 52146.2     3.15975      Lin-Lin
 52881.9     3.14823      Lin-Lin
 53628       3.13655      Lin-Lin
 54384.6     3.12471      Lin-Lin
 55000       3.11508      Lin-Lin
 55775.9     3.10454      Lin-Lin
 56562.8     3.09385      Lin-Lin
 57360.8     3.08301      Lin-Lin
 58170.1     3.07202      Lin-Lin
 58990.8     3.06088      Lin-Lin
 59823       3.04957      Lin-Lin
 60000       3.04717      Lin-Lin
 60846.5     3.03422      Lin-Lin
 61704.9     3.02109      Lin-Lin
 62575.5     3.00777      Lin-Lin
 63458.3     2.99426      Lin-Lin
 64353.6     2.98056      Lin-Lin
 65000       2.97067      Lin-Lin
 65917       2.95789      Lin-Lin
 66847       2.94493      Lin-Lin
 67790.1     2.93179      Lin-Lin
 68746.5     2.91846      Lin-Lin
 69716.4     2.90494      Lin-Lin
 70000       2.90098      Lin-Lin
 70987.6     2.89241      Lin-Lin
 71989.1     2.88372      Lin-Lin
 73004.7     2.8749       Lin-Lin
 74034.7     2.86596      Lin-Lin
 75000       2.85758      Lin-Lin
 76058.1     2.8494       Lin-Lin
 77131.2     2.84111      Lin-Lin
 78219.3     2.8327       Lin-Lin
 79322.9     2.82416      Lin-Lin
 80000       2.81893      Lin-Lin
 81128.7     2.80928      Lin-Lin
 82273.2     2.79949      Lin-Lin
 83434       2.78956      Lin-Lin
 84611.1     2.7795       Lin-Lin
 85000       2.77617      Lin-Lin
 86199.2     2.76675      Lin-Lin
 87415.3     2.75719      Lin-Lin
 88648.6     2.7475       Lin-Lin
 89899.3     2.73767      Lin-Lin
 90000       2.73688      Lin-Lin
 91269.7     2.72613      Lin-Lin
 92557.4     2.71523      Lin-Lin
 93863.2     2.70417      Lin-Lin
 95000       2.69455      Lin-Lin
 96340.3     2.6839       Lin-Lin
 97699.5     2.67311      Lin-Lin
 99077.8     2.66216      Lin-Lin
 100000      2.65484      Lin-Lin
 101411      2.64546      Lin-Lin
 102842      2.63595      Lin-Lin
 104292      2.6263       Lin-Lin
 105764      2.61652      Lin-Lin
 106250      2.61329      Lin-Lin
 107749      2.60406      Lin-Lin
 109269      2.59471      Lin-Lin
 110811      2.58523      Lin-Lin
 112374      2.57561      Lin-Lin
 112500      2.57483      Lin-Lin
 114087      2.56575      Lin-Lin
 115697      2.55654      Lin-Lin
 117329      2.54719      Lin-Lin
 118750      2.53906      Lin-Lin
 120425      2.5301       Lin-Lin
 122124      2.52101      Lin-Lin
 123847      2.5118       Lin-Lin
 125000      2.50563      Lin-Lin
 126764      2.49678      Lin-Lin
 128552      2.48781      Lin-Lin
 130366      2.4787       Lin-Lin
 131250      2.47426      Lin-Lin
 133102      2.46551      Lin-Lin
 134980      2.45663      Lin-Lin
 136884      2.44763      Lin-Lin
 137500      2.44472      Lin-Lin
 139440      2.43605      Lin-Lin
 141407      2.42726      Lin-Lin
 143402      2.41835      Lin-Lin
 143750      2.41679      Lin-Lin
 145778      2.4082       Lin-Lin
 147835      2.39949      Lin-Lin
 149920      2.39066      Lin-Lin
 150000      2.39032      Lin-Lin
 150000      2.39032      Lin-Lin
 152116      2.38629      Lin-Lin
